scheduler,data_size,test_name,throughput_rps,latency_avg,latency_p50,latency_p95,latency_p99,requests,clients,pipeline
scx_nest,1,LPUSH (needed to benchmark LRANGE),800000.0,0.873,0.879,1.047,1.951,1000000,50,16
scx_nest,1,LRANGE_300 (first 300 elements),42716.79,9.789,7.943,22.079,25.855,1000000,50,16
scx_nest,1,LPUSH (needed to benchmark LRANGE),675675.69,0.939,0.887,1.567,2.503,1000000,50,16
scx_nest,1,LRANGE_500 (first 500 elements),27144.41,11.234,10.191,21.247,29.743,1000000,50,16
scx_nest,1,LPUSH (needed to benchmark LRANGE),757575.75,0.876,0.879,1.223,1.727,1000000,50,16
scx_nest,1,LRANGE_600 (first 600 elements),21542.44,12.677,11.751,23.039,29.599,1000000,50,16
scx_nest,1,MSET (10 keys),286697.25,2.783,2.743,2.823,4.079,1000000,50,16
scx_nest,16,SET,806451.62,0.903,0.911,1.039,1.927,1000000,50,16
scx_nest,16,GET,956022.94,0.512,0.463,0.759,1.255,1000000,50,16
scx_nest,16,INCR,937207.12,0.814,0.823,0.855,1.583,1000000,50,16
scx_nest,16,LPUSH,804505.19,0.956,0.959,1.007,1.983,1000000,50,16
scx_nest,16,LPOP,769822.94,0.964,0.975,1.015,2.015,1000000,50,16
scx_nest,16,SADD,860585.25,0.828,0.863,0.943,1.631,1000000,50,16
scx_nest,16,HSET,758725.38,0.947,0.967,1.071,1.887,1000000,50,16
scx_nest,16,LPUSH (needed to benchmark LRANGE),746268.62,0.901,0.919,1.183,2.047,1000000,50,16
scx_nest,16,LRANGE_100 (first 100 elements),154320.98,2.966,2.239,6.319,10.863,1000000,50,16
scx_nest,16,LPUSH (needed to benchmark LRANGE),819672.12,0.95,0.919,1.119,2.159,1000000,50,16
scx_nest,16,LRANGE_300 (first 300 elements),41067.76,6.482,5.503,11.255,18.799,1000000,50,16
scx_nest,16,LPUSH (needed to benchmark LRANGE),735294.06,0.883,0.895,1.359,1.759,1000000,50,16
scx_nest,16,LRANGE_500 (first 500 elements),21533.16,6.915,5.775,11.743,19.983,1000000,50,16
scx_nest,16,LPUSH (needed to benchmark LRANGE),555555.56,1.097,0.999,1.823,2.103,1000000,50,16
scx_nest,16,LRANGE_600 (first 600 elements),17743.08,7.512,6.199,12.927,20.799,1000000,50,16
scx_nest,16,MSET (10 keys),264970.84,3.01,2.991,3.095,4.607,1000000,50,16
scx_nest,64,SET,742390.5,1.001,0.999,1.159,2.071,1000000,50,16
scx_nest,64,GET,912408.81,0.705,0.775,0.863,1.415,1000000,50,16
scx_nest,64,INCR,944287.06,0.547,0.487,0.767,1.047,1000000,50,16
scx_nest,64,LPUSH,691562.94,1.04,1.063,1.135,2.103,1000000,50,16
scx_nest,64,LPOP,701262.25,1.037,1.071,1.119,2.119,1000000,50,16
scx_nest,64,SADD,861326.44,0.764,0.807,0.935,1.455,1000000,50,16
scx_nest,64,HSET,667556.75,1.121,1.127,1.343,2.239,1000000,50,16
scx_nest,64,LPUSH (needed to benchmark LRANGE),694444.5,1.024,1.071,1.135,1.535,1000000,50,16
scx_nest,64,LRANGE_100 (first 100 elements),118623.96,2.559,1.607,6.103,9.919,1000000,50,16
scx_nest,64,LPUSH (needed to benchmark LRANGE),666666.62,1.066,1.063,1.383,2.391,1000000,50,16
scx_nest,64,LRANGE_300 (first 300 elements),24360.54,3.955,3.039,7.319,12.455,1000000,50,16
scx_nest,64,LPUSH (needed to benchmark LRANGE),649350.62,0.979,1.015,1.383,2.279,1000000,50,16
scx_nest,64,LRANGE_500 (first 500 elements),12919.9,4.516,3.439,7.583,17.151,1000000,50,16
scx_nest,64,LPUSH (needed to benchmark LRANGE),625000.0,1.07,1.055,1.415,2.423,1000000,50,16
scx_nest,64,LRANGE_600 (first 600 elements),10535.19,4.62,3.543,7.511,22.159,1000000,50,16
scx_nest,64,MSET (10 keys),219587.19,3.633,3.623,3.831,4.951,1000000,50,16
scx_nest,256,SET,710732.06,1.065,1.071,1.175,2.095,1000000,50,16
scx_nest,256,GET,859106.5,0.681,0.607,1.151,1.391,1000000,50,16
scx_nest,256,INCR,923361.06,0.733,0.799,0.863,1.503,1000000,50,16
scx_nest,256,LPUSH,580383.06,1.27,1.295,1.487,2.407,1000000,50,16
scx_nest,256,LPOP,654022.19,1.162,1.159,1.239,2.271,1000000,50,16
scx_nest,256,SADD,915750.94,0.578,0.503,0.847,1.327,1000000,50,16
scx_nest,256,HSET,655308.0,1.175,1.175,1.231,2.239,1000000,50,16
scx_nest,256,LPUSH (needed to benchmark LRANGE),561797.75,1.3,1.311,1.615,2.559,1000000,50,16
scx_nest,256,LRANGE_100 (first 100 elements),50226.02,2.061,1.247,4.983,9.799,1000000,50,16
scx_nest,256,LPUSH (needed to benchmark LRANGE),574712.69,1.292,1.263,1.671,2.535,1000000,50,16
scx_nest,256,LRANGE_300 (first 300 elements),11719.21,2.204,1.759,3.375,8.159,1000000,50,16
scx_nest,256,LPUSH (needed to benchmark LRANGE),531914.94,1.174,1.223,1.871,2.199,1000000,50,16
scx_nest,256,LRANGE_500 (first 500 elements),6738.54,3.473,2.575,5.287,37.887,1000000,50,16
scx_nest,256,LPUSH (needed to benchmark LRANGE),561797.75,1.236,1.223,2.255,3.071,1000000,50,16
scx_nest,256,LRANGE_600 (first 600 elements),5316.89,4.166,2.919,6.999,42.847,1000000,50,16
scx_nest,256,MSET (10 keys),125517.76,2.07,2.047,2.319,3.703,1000000,50,16
scx_nest,1024,SET,570776.25,1.111,1.071,1.423,2.319,1000000,50,16
scx_nest,1024,GET,679347.81,0.667,0.583,1.047,1.511,1000000,50,16
scx_nest,1024,INCR,947867.38,0.697,0.727,0.847,1.359,1000000,50,16
scx_nest,1024,LPUSH,355618.78,2.165,2.183,2.455,3.415,1000000,50,16
scx_nest,1024,LPOP,476190.5,1.517,1.567,1.839,2.783,1000000,50,16
scx_nest,1024,SADD,890471.94,0.854,0.871,0.911,1.671,1000000,50,16
scx_nest,1024,HSET,529661.0,1.42,1.439,1.583,2.735,1000000,50,16
scx_nest,1024,LPUSH (needed to benchmark LRANGE),348432.06,2.167,2.199,2.503,3.263,1000000,50,16
scx_nest,1024,LRANGE_100 (first 100 elements),15142.34,2.082,1.543,3.383,15.391,1000000,50,16
scx_nest,1024,LPUSH (needed to benchmark LRANGE),367647.03,2.048,2.071,2.679,3.343,1000000,50,16
scx_nest,1024,LRANGE_300 (first 300 elements),2869.69,5.205,4.047,8.335,26.831,1000000,50,16
scx_nest,1024,LPUSH (needed to benchmark LRANGE),352112.66,2.012,2.079,2.687,3.831,1000000,50,16
scx_nest,1024,LRANGE_500 (first 500 elements),1453.32,8.466,5.951,10.871,112.959,1000000,50,16
scx_nest,1024,LPUSH (needed to benchmark LRANGE),364963.53,1.984,2.063,2.527,3.351,1000000,50,16
scx_nest,1024,LRANGE_600 (first 600 elements),1161.12,10.581,6.583,13.695,172.543,1000000,50,16
scx_nest,1024,MSET (10 keys),66282.23,1.755,1.535,3.527,6.183,1000000,50,16
scx_nest,2048,SET,280820.0,1.393,1.439,1.967,2.487,1000000,50,16
scx_nest,2048,GET,496771.0,0.881,0.735,1.775,2.151,1000000,50,16
scx_nest,2048,INCR,912408.81,0.657,0.631,0.863,1.351,1000000,50,16
scx_nest,2048,LPUSH,170502.98,2.264,2.247,2.559,3.791,1000000,50,16
scx_nest,2048,LPOP,350877.22,2.025,2.103,2.927,3.543,1000000,50,16
scx_nest,2048,SADD,870322.0,0.809,0.863,0.935,1.655,1000000,50,16
scx_nest,2048,HSET,252334.09,1.382,1.375,1.911,2.847,1000000,50,16
scx_nest,2048,LPUSH (needed to benchmark LRANGE),170940.17,2.251,2.247,2.807,3.887,1000000,50,16
scx_nest,2048,LRANGE_100 (first 100 elements),5993.77,3.832,2.543,4.791,58.175,1000000,50,16
scx_nest,2048,LPUSH (needed to benchmark LRANGE),174520.06,2.101,2.071,2.855,4.031,1000000,50,16
scx_nest,2048,LRANGE_300 (first 300 elements),1272.69,7.771,5.791,9.359,20.511,1000000,50,16
scx_nest,2048,LPUSH (needed to benchmark LRANGE),142450.14,2.672,2.055,5.591,17.551,1000000,50,16
scx_nest,2048,LRANGE_500 (first 500 elements),736.93,17.137,10.127,17.327,317.183,1000000,50,16
scx_nest,2048,LPUSH (needed to benchmark LRANGE),200000.0,1.772,1.751,2.799,3.639,1000000,50,16
scx_nest,2048,LRANGE_600 (first 600 elements),597.54,20.861,12.183,20.559,364.031,1000000,50,16
scx_nest,2048,MSET (10 keys),60979.33,6.662,6.551,9.463,11.103,1000000,50,16
scx_p2dq,1,SET,791139.19,0.892,0.895,1.111,1.855,1000000,50,16
scx_p2dq,1,GET,943396.25,0.495,0.439,0.895,1.335,1000000,50,16
scx_p2dq,1,INCR,945179.62,0.646,0.639,0.831,1.303,1000000,50,16
scx_p2dq,1,LPUSH,862069.0,0.797,0.831,1.007,1.671,1000000,50,16
scx_p2dq,1,LPOP,805153.0,0.89,0.911,1.007,1.911,1000000,50,16
scx_p2dq,1,SADD,881834.25,0.803,0.839,0.967,1.575,1000000,50,16
scx_p2dq,1,HSET,812347.75,0.88,0.903,1.047,1.903,1000000,50,16
scx_p2dq,1,LPUSH (needed to benchmark LRANGE),769230.81,0.875,0.847,1.303,1.767,1000000,50,16
scx_p2dq,1,LRANGE_100 (first 100 elements),186219.73,3.739,4.071,4.263,5.503,1000000,50,16
scx_p2dq,1,LPUSH (needed to benchmark LRANGE),793650.75,0.791,0.823,1.063,1.735,1000000,50,16
scx_p2dq,1,LRANGE_300 (first 300 elements),43898.15,6.851,6.495,12.071,16.559,1000000,50,16
scx_p2dq,1,LPUSH (needed to benchmark LRANGE),769230.81,0.856,0.871,1.679,2.007,1000000,50,16
scx_p2dq,1,LRANGE_500 (first 500 elements),27277.69,9.369,8.527,15.567,19.615,1000000,50,16
scx_p2dq,1,LPUSH (needed to benchmark LRANGE),757575.75,0.78,0.791,1.103,1.607,1000000,50,16
scx_p2dq,1,LRANGE_600 (first 600 elements),21422.45,10.614,9.343,18.703,23.967,1000000,50,16
scx_p2dq,1,MSET (10 keys),279407.66,2.856,2.791,3.351,5.495,1000000,50,16
scx_p2dq,16,SET,801924.62,0.83,0.879,0.999,1.799,1000000,50,16
scx_p2dq,16,GET,924214.38,0.507,0.447,0.903,1.343,1000000,50,16
scx_p2dq,16,INCR,895255.19,0.656,0.623,0.903,1.359,1000000,50,16
scx_p2dq,16,LPUSH,807754.44,0.928,0.935,1.031,1.855,1000000,50,16
scx_p2dq,16,LPOP,755857.94,0.946,0.967,1.199,1.935,1000000,50,16
scx_p2dq,16,SADD,821692.69,0.829,0.863,1.023,1.591,1000000,50,16
scx_p2dq,16,HSET,758725.38,0.943,0.975,1.031,1.815,1000000,50,16
scx_p2dq,16,LPUSH (needed to benchmark LRANGE),709219.88,0.825,0.831,1.271,1.815,1000000,50,16
scx_p2dq,16,LRANGE_100 (first 100 elements),123304.56,6.28,6.247,7.671,11.327,1000000,50,16
scx_p2dq,16,LPUSH (needed to benchmark LRANGE),735294.06,0.865,0.919,1.071,1.703,1000000,50,16
scx_p2dq,16,LRANGE_300 (first 300 elements),39001.56,5.044,4.591,7.991,13.839,1000000,50,16
scx_p2dq,16,LPUSH (needed to benchmark LRANGE),724637.69,0.93,0.935,1.663,2.111,1000000,50,16
scx_p2dq,16,LRANGE_500 (first 500 elements),20104.54,6.396,5.623,10.903,18.975,1000000,50,16
scx_p2dq,16,LPUSH (needed to benchmark LRANGE),657894.75,0.887,0.879,1.303,1.607,1000000,50,16
scx_p2dq,16,LRANGE_600 (first 600 elements),16983.7,6.281,5.799,8.439,18.511,1000000,50,16
scx_p2dq,16,MSET (10 keys),249625.56,3.197,3.151,3.231,5.767,1000000,50,16
scx_p2dq,64,SET,795544.94,0.944,0.951,1.031,1.879,1000000,50,16
scx_p2dq,64,GET,919117.62,0.54,0.479,0.815,1.135,1000000,50,16
scx_p2dq,64,INCR,953288.81,0.722,0.767,0.847,1.407,1000000,50,16
scx_p2dq,64,LPUSH,715307.56,1.034,1.047,1.167,2.151,1000000,50,16
scx_p2dq,64,LPOP,698324.0,1.051,1.055,1.311,2.047,1000000,50,16
scx_p2dq,64,SADD,868055.56,0.778,0.815,1.007,1.623,1000000,50,16
scx_p2dq,64,HSET,697836.75,1.096,1.079,1.351,2.071,1000000,50,16
scx_p2dq,64,LPUSH (needed to benchmark LRANGE),662251.69,1.027,1.039,1.447,2.039,1000000,50,16
scx_p2dq,64,LRANGE_100 (first 100 elements),90826.52,7.683,8.223,9.967,13.279,1000000,50,16
scx_p2dq,64,LPUSH (needed to benchmark LRANGE),680272.12,1.033,1.023,1.855,2.279,1000000,50,16
scx_p2dq,64,LRANGE_300 (first 300 elements),22396.42,3.472,3.095,5.575,9.183,1000000,50,16
scx_p2dq,64,LPUSH (needed to benchmark LRANGE),641025.62,0.941,0.983,1.495,1.975,1000000,50,16
scx_p2dq,64,LRANGE_500 (first 500 elements),12966.8,3.87,3.351,6.183,17.311,1000000,50,16
scx_p2dq,64,LPUSH (needed to benchmark LRANGE),602409.69,1.003,1.023,1.487,1.711,1000000,50,16
scx_p2dq,64,LRANGE_600 (first 600 elements),9944.31,4.213,3.607,6.183,22.399,1000000,50,16
scx_p2dq,64,MSET (10 keys),208159.88,3.836,3.783,4.063,6.327,1000000,50,16
scx_p2dq,256,SET,676589.94,1.116,1.103,1.207,2.263,1000000,50,16
scx_p2dq,256,GET,877963.06,0.547,0.495,0.839,1.135,1000000,50,16
scx_p2dq,256,INCR,908265.25,0.686,0.679,0.887,1.407,1000000,50,16
scx_p2dq,256,LPUSH,579710.12,1.334,1.319,1.535,2.527,1000000,50,16
scx_p2dq,256,LPOP,665779.0,1.117,1.143,1.207,2.247,1000000,50,16
scx_p2dq,256,SADD,894454.38,0.811,0.839,0.903,1.671,1000000,50,16
scx_p2dq,256,HSET,630119.69,1.215,1.223,1.319,2.351,1000000,50,16
scx_p2dq,256,LPUSH (needed to benchmark LRANGE),574712.69,1.351,1.327,1.535,2.511,1000000,50,16
scx_p2dq,256,LRANGE_100 (first 100 elements),43591.98,1.451,1.327,1.911,3.631,1000000,50,16
scx_p2dq,256,LPUSH (needed to benchmark LRANGE),540540.56,1.293,1.279,2.111,2.487,1000000,50,16
scx_p2dq,256,LRANGE_300 (first 300 elements),11340.44,2.23,1.783,3.351,9.127,1000000,50,16
scx_p2dq,256,LPUSH (needed to benchmark LRANGE),588235.31,1.3,1.231,1.871,2.399,1000000,50,16
scx_p2dq,256,LRANGE_500 (first 500 elements),6647.17,3.427,2.583,4.911,40.831,1000000,50,16
scx_p2dq,256,LPUSH (needed to benchmark LRANGE),602409.69,1.294,1.231,2.007,2.543,1000000,50,16
scx_p2dq,256,LRANGE_600 (first 600 elements),5256.52,3.74,2.799,4.591,40.191,1000000,50,16
scx_p2dq,256,MSET (10 keys),126406.27,2.051,2.031,2.335,3.671,1000000,50,16
scx_p2dq,1024,SET,548847.44,1.37,1.375,1.519,2.623,1000000,50,16
scx_p2dq,1024,GET,650618.12,0.651,0.575,1.031,1.575,1000000,50,16
scx_p2dq,1024,INCR,914913.06,0.72,0.727,0.919,1.543,1000000,50,16
scx_p2dq,1024,LPUSH,347705.16,2.227,2.231,2.599,3.847,1000000,50,16
scx_p2dq,1024,LPOP,470145.72,1.631,1.631,1.863,2.831,1000000,50,16
scx_p2dq,1024,SADD,873362.44,0.788,0.823,0.983,1.583,1000000,50,16
scx_p2dq,1024,HSET,486618.0,1.586,1.559,1.727,2.831,1000000,50,16
scx_p2dq,1024,LPUSH (needed to benchmark LRANGE),334448.16,2.319,2.295,2.951,3.551,1000000,50,16
scx_p2dq,1024,LRANGE_100 (first 100 elements),14671.36,2.174,1.583,2.543,27.503,1000000,50,16
scx_p2dq,1024,LPUSH (needed to benchmark LRANGE),370370.34,2.05,2.023,2.839,3.975,1000000,50,16
scx_p2dq,1024,LRANGE_300 (first 300 elements),2820.79,5.832,3.959,10.335,43.743,1000000,50,16
scx_p2dq,1024,LPUSH (needed to benchmark LRANGE),362318.84,2.052,1.935,3.423,3.687,1000000,50,16
scx_p2dq,1024,LRANGE_500 (first 500 elements),1409.88,9.052,5.951,11.407,141.311,1000000,50,16
scx_p2dq,1024,LPUSH (needed to benchmark LRANGE),378787.88,1.939,1.863,2.599,3.055,1000000,50,16
scx_p2dq,1024,LRANGE_600 (first 600 elements),1134.66,10.872,7.127,12.623,179.455,1000000,50,16
scx_p2dq,1024,MSET (10 keys),66938.88,2.117,1.999,3.703,5.431,1000000,50,16
scx_p2dq,2048,SET,353107.34,1.195,1.143,1.527,2.135,1000000,50,16
scx_p2dq,2048,GET,468384.06,1.234,1.239,1.791,2.423,1000000,50,16
scx_p2dq,2048,INCR,886524.81,0.676,0.655,0.959,1.327,1000000,50,16
scx_p2dq,2048,LPUSH,173550.84,2.162,2.151,2.503,3.679,1000000,50,16
scx_p2dq,2048,LPOP,329924.12,2.313,2.247,3.335,3.759,1000000,50,16
scx_p2dq,2048,SADD,841750.88,0.76,0.775,1.039,1.583,1000000,50,16
scx_p2dq,2048,HSET,266311.56,1.29,1.295,1.783,2.623,1000000,50,16
scx_p2dq,2048,LPUSH (needed to benchmark LRANGE),169491.53,2.232,2.215,2.727,3.959,1000000,50,16
scx_p2dq,2048,LRANGE_100 (first 100 elements),5937.18,10.678,2.591,90.111,111.295,1000000,50,16
scx_p2dq,2048,LPUSH (needed to benchmark LRANGE),185873.61,2.003,2.031,2.527,3.471,1000000,50,16
scx_p2dq,2048,LRANGE_300 (first 300 elements),1230.97,11.629,7.087,12.119,286.719,1000000,50,16
scx_p2dq,2048,LPUSH (needed to benchmark LRANGE),138888.89,2.68,2.167,6.175,14.975,1000000,50,16
scx_p2dq,2048,LRANGE_500 (first 500 elements),676.53,19.275,11.423,19.487,303.103,1000000,50,16
scx_p2dq,2048,LPUSH (needed to benchmark LRANGE),188679.25,1.937,2.047,2.767,3.463,1000000,50,16
scx_p2dq,2048,LRANGE_600 (first 600 elements),562.41,24.034,13.919,21.855,485.375,1000000,50,16
scx_p2dq,2048,MSET (10 keys),59445.96,6.826,6.751,10.127,12.031,1000000,50,16
scx_pair,1,SET,931098.69,0.825,0.823,0.855,1.551,1000000,50,16
scx_pair,1,GET,1103752.75,0.448,0.407,0.679,1.271,1000000,50,16
scx_pair,1,INCR,1071811.38,0.724,0.719,0.751,1.303,1000000,50,16
scx_pair,1,LPUSH,1003009.06,0.766,0.759,0.807,1.511,1000000,50,16
scx_pair,1,LPOP,881057.25,0.882,0.839,1.055,1.855,1000000,50,16
scx_pair,1,SADD,1030927.81,0.768,0.759,0.791,1.439,1000000,50,16
scx_pair,1,HSET,900090.06,0.88,0.839,1.063,1.823,1000000,50,16
scx_pair,1,LPUSH (needed to benchmark LRANGE),892857.12,0.803,0.775,1.119,1.743,1000000,50,16
scx_pair,1,LRANGE_100 (first 100 elements),189393.94,3.838,4.071,4.119,7.647,1000000,50,16
scx_pair,1,LPUSH (needed to benchmark LRANGE),934579.44,0.77,0.783,0.935,1.359,1000000,50,16
scx_pair,1,LRANGE_300 (first 300 elements),46641.79,6.506,6.399,10.551,12.839,1000000,50,16
scx_pair,1,LPUSH (needed to benchmark LRANGE),769230.81,0.862,0.799,1.255,2.311,1000000,50,16
scx_pair,1,LRANGE_500 (first 500 elements),27700.83,9.3,8.431,15.767,18.895,1000000,50,16
scx_pair,1,LPUSH (needed to benchmark LRANGE),877193.0,0.829,0.799,1.079,1.255,1000000,50,16
scx_pair,1,LRANGE_600 (first 600 elements),21777.0,10.31,9.159,15.367,21.887,1000000,50,16
scx_pair,1,MSET (10 keys),292911.53,2.725,2.703,2.751,3.791,1000000,50,16
scx_pair,16,SET,951474.81,0.801,0.799,0.831,1.655,1000000,50,16
scx_pair,16,GET,1124859.38,0.429,0.391,0.671,0.975,1000000,50,16
scx_pair,16,INCR,982318.25,0.788,0.735,0.927,1.591,1000000,50,16
scx_pair,16,LPUSH,946073.75,0.815,0.807,0.863,1.551,1000000,50,16
scx_pair,16,LPOP,909918.12,0.864,0.855,0.895,1.743,1000000,50,16
scx_pair,16,SADD,996016.0,0.727,0.751,0.799,1.407,1000000,50,16
scx_pair,16,HSET,900900.88,0.865,0.879,0.927,1.655,1000000,50,16
scx_pair,16,LPUSH (needed to benchmark LRANGE),877193.0,0.883,0.847,1.031,1.799,1000000,50,16
scx_pair,16,LRANGE_100 (first 100 elements),130378.09,5.896,5.911,6.767,9.575,1000000,50,16
scx_pair,16,LPUSH (needed to benchmark LRANGE),826446.31,0.851,0.839,1.287,1.623,1000000,50,16
scx_pair,16,LRANGE_300 (first 300 elements),40518.64,4.525,4.431,5.175,9.639,1000000,50,16
scx_pair,16,LPUSH (needed to benchmark LRANGE),833333.38,0.912,0.823,1.695,2.559,1000000,50,16
scx_pair,16,LRANGE_500 (first 500 elements),21088.15,5.563,5.351,6.295,13.103,1000000,50,16
scx_pair,16,LPUSH (needed to benchmark LRANGE),877193.0,0.85,0.823,1.103,1.271,1000000,50,16
scx_pair,16,LRANGE_600 (first 600 elements),17295.05,5.994,5.663,6.535,15.159,1000000,50,16
scx_pair,16,MSET (10 keys),263921.88,3.025,2.999,3.047,5.471,1000000,50,16
scx_pair,64,SET,795544.94,0.989,0.927,1.255,1.823,1000000,50,16
scx_pair,64,GET,1018329.94,0.58,0.575,0.751,1.319,1000000,50,16
scx_pair,64,INCR,1057082.5,0.687,0.727,0.751,1.327,1000000,50,16
scx_pair,64,LPUSH,798722.06,0.969,0.951,1.007,1.895,1000000,50,16
scx_pair,64,LPOP,778816.19,0.994,0.983,1.151,1.943,1000000,50,16
scx_pair,64,SADD,959692.88,0.794,0.759,0.967,1.551,1000000,50,16
scx_pair,64,HSET,787401.56,0.997,0.999,1.031,1.959,1000000,50,16
scx_pair,64,LPUSH (needed to benchmark LRANGE),735294.06,1.005,0.975,1.255,1.983,1000000,50,16
scx_pair,64,LRANGE_100 (first 100 elements),91074.68,8.411,8.631,9.263,10.159,1000000,50,16
scx_pair,64,LPUSH (needed to benchmark LRANGE),775193.81,1.002,0.967,1.103,1.943,1000000,50,16
scx_pair,64,LRANGE_300 (first 300 elements),23158.87,3.234,3.039,4.175,7.839,1000000,50,16
scx_pair,64,LPUSH (needed to benchmark LRANGE),746268.62,1.021,0.951,1.831,2.111,1000000,50,16
scx_pair,64,LRANGE_500 (first 500 elements),12333.5,3.907,3.511,4.903,19.647,1000000,50,16
scx_pair,64,LPUSH (needed to benchmark LRANGE),746268.62,1.029,0.951,1.847,2.327,1000000,50,16
scx_pair,64,LRANGE_600 (first 600 elements),10117.36,4.082,3.599,3.887,25.103,1000000,50,16
scx_pair,64,MSET (10 keys),213812.27,3.734,3.735,3.791,4.903,1000000,50,16
scx_pair,256,SET,780031.25,1.0,0.991,1.023,2.031,1000000,50,16
scx_pair,256,GET,1007049.38,0.61,0.631,0.775,1.335,1000000,50,16
scx_pair,256,INCR,1029866.12,0.742,0.727,0.935,1.359,1000000,50,16
scx_pair,256,LPUSH,630517.06,1.254,1.231,1.375,2.359,1000000,50,16
scx_pair,256,LPOP,707714.06,1.113,1.087,1.135,2.199,1000000,50,16
scx_pair,256,SADD,1009081.75,0.778,0.767,0.807,1.527,1000000,50,16
scx_pair,256,HSET,678426.06,1.154,1.143,1.255,2.207,1000000,50,16
scx_pair,256,LPUSH (needed to benchmark LRANGE),657894.75,1.183,1.143,1.431,2.383,1000000,50,16
scx_pair,256,LRANGE_100 (first 100 elements),45745.65,1.395,1.271,1.807,3.823,1000000,50,16
scx_pair,256,LPUSH (needed to benchmark LRANGE),641025.62,1.174,1.159,1.567,2.343,1000000,50,16
scx_pair,256,LRANGE_300 (first 300 elements),12782.82,1.836,1.607,2.367,7.151,1000000,50,16
scx_pair,256,LPUSH (needed to benchmark LRANGE),617283.94,1.261,1.199,1.943,2.383,1000000,50,16
scx_pair,256,LRANGE_500 (first 500 elements),7006.73,3.213,2.487,4.007,33.855,1000000,50,16
scx_pair,256,LPUSH (needed to benchmark LRANGE),617283.94,1.243,1.207,1.535,2.367,1000000,50,16
scx_pair,256,LRANGE_600 (first 600 elements),5444.84,3.805,2.703,3.951,52.479,1000000,50,16
scx_pair,256,MSET (10 keys),124533.01,1.99,1.711,3.759,5.679,1000000,50,16
scx_pair,1024,SET,571428.56,1.359,1.335,1.599,2.551,1000000,50,16
scx_pair,1024,GET,788022.06,0.56,0.503,0.927,1.351,1000000,50,16
scx_pair,1024,INCR,1049317.88,0.72,0.727,0.759,1.407,1000000,50,16
scx_pair,1024,LPUSH,359195.41,2.211,2.183,2.487,3.591,1000000,50,16
scx_pair,1024,LPOP,483792.97,1.594,1.527,2.183,2.911,1000000,50,16
scx_pair,1024,SADD,1015228.44,0.601,0.599,0.791,1.223,1000000,50,16
scx_pair,1024,HSET,566251.38,1.39,1.367,1.471,2.519,1000000,50,16
scx_pair,1024,LPUSH (needed to benchmark LRANGE),363636.34,2.124,2.103,2.711,3.623,1000000,50,16
scx_pair,1024,LRANGE_100 (first 100 elements),16943.41,2.865,1.407,10.431,32.671,1000000,50,16
scx_pair,1024,LPUSH (needed to benchmark LRANGE),380228.12,2.075,2.063,2.487,3.487,1000000,50,16
scx_pair,1024,LRANGE_300 (first 300 elements),2759.0,6.297,3.935,10.495,85.759,1000000,50,16
scx_pair,1024,LPUSH (needed to benchmark LRANGE),335570.47,1.906,1.919,2.743,3.263,1000000,50,16
scx_pair,1024,LRANGE_500 (first 500 elements),1470.72,9.068,5.919,11.671,136.575,1000000,50,16
scx_pair,1024,LPUSH (needed to benchmark LRANGE),318471.31,1.74,1.487,3.095,3.231,1000000,50,16
scx_pair,1024,LRANGE_600 (first 600 elements),1169.59,11.528,6.967,15.023,199.679,1000000,50,16
scx_pair,1024,MSET (10 keys),65189.05,3.466,2.623,7.703,20.431,1000000,50,16
scx_pair,2048,SET,319795.31,0.957,0.935,1.447,1.983,1000000,50,16
scx_pair,2048,GET,504032.28,1.525,1.503,1.711,2.623,1000000,50,16
scx_pair,2048,INCR,1048218.06,0.744,0.735,0.767,1.447,1000000,50,16
scx_pair,2048,LPUSH,182215.75,2.119,2.119,2.431,3.647,1000000,50,16
scx_pair,2048,LPOP,356379.19,2.204,2.151,2.975,3.471,1000000,50,16
scx_pair,2048,SADD,951474.81,0.825,0.751,0.975,1.791,1000000,50,16
scx_pair,2048,HSET,270782.56,1.326,1.351,1.759,2.735,1000000,50,16
scx_pair,2048,LPUSH (needed to benchmark LRANGE),183486.23,2.024,1.991,2.951,3.591,1000000,50,16
scx_pair,2048,LRANGE_100 (first 100 elements),5849.66,7.99,2.543,82.111,114.559,1000000,50,16
scx_pair,2048,LPUSH (needed to benchmark LRANGE),187265.92,1.993,2.031,2.495,3.583,1000000,50,16
scx_pair,2048,LRANGE_300 (first 300 elements),1198.61,11.869,6.719,15.175,292.095,1000000,50,16
scx_pair,2048,LPUSH (needed to benchmark LRANGE),132626.0,2.877,2.103,5.175,15.135,1000000,50,16
scx_pair,2048,LRANGE_500 (first 500 elements),696.2,21.518,10.719,27.455,480.767,1000000,50,16
scx_pair,2048,LPUSH (needed to benchmark LRANGE),205761.31,1.876,1.935,3.095,3.479,1000000,50,16
scx_pair,2048,LRANGE_600 (first 600 elements),569.55,23.076,12.823,25.583,478.719,1000000,50,16
scx_pair,2048,MSET (10 keys),58537.73,6.964,6.615,11.159,14.015,1000000,50,16
scx_prev,1,SET,737463.12,0.924,0.927,1.183,1.767,1000000,50,16
scx_prev,1,GET,966183.62,0.489,0.447,0.759,1.279,1000000,50,16
scx_prev,1,INCR,906618.25,0.834,0.815,1.039,1.591,1000000,50,16
scx_prev,1,LPUSH,813669.69,0.814,0.831,1.015,1.711,1000000,50,16
